 1163,395,0,1550574855933766
 1162,395,0,1550574855941685
 1160,395,0,1550574855957979
 1159,395,0,1550574855965758
 1156,395,0,1550574855998067
 1154,394,0,1550574856005768
 1153,394,0,1550574856013686
 1152,393,0,1550574856077974
 1151,393,0,1550574856149942
 1151,393,2,1550574856358142
 0,0,-3,1550574857398064
 1147,394,0,1550574857965823
 1142,396,0,1550574857973766
 1136,400,0,1550574857981881
 1131,401,0,1550574857989917
 1126,404,0,1550574857997996
 1121,406,0,1550574858005772
 1119,406,0,1550574858013858
 1118,407,0,1550574858021854
 1117,407,0,1550574858030809
 1116,408,0,1550574858045902
 1115,408,0,1550574858053793
 1113,409,0,1550574858062021
 1110,409,0,1550574858070158
 1106,412,0,1550574858078868
 1101,413,0,1550574858085760
 1094,414,0,1550574858093945
 1089,414,0,1550574858101786
 1082,416,0,1550574858110827
 1075,417,0,1550574858119087
 1068,417,0,1550574858126722
 1059,418,0,1550574858133819
 1052,418,0,1550574858141710
 1045,418,0,1550574858149933
 1036,419,0,1550574858157877
 1030,419,0,1550574858165932
 1022,422,0,1550574858173797
 1019,424,0,1550574858181867
 1014,424,0,1550574858190697
 1010,424,0,1550574858198068
 1007,425,0,1550574858207401
 1006,425,0,1550574858213720
 1003,426,0,1550574858221698
 1002,426,0,1550574858230832
 1001,426,0,1550574858237992
 997,428,0,1550574858246106
 995,429,0,1550574858253735
 993,430,0,1550574858269910
 992,430,0,1550574858278509
 991,430,0,1550574858286062
 990,431,0,1550574858311011
 989,431,0,1550574858326931
 988,432,0,1550574858333836
 987,433,0,1550574858605939
 985,434,0,1550574858613713
 982,434,0,1550574858621674
 981,435,0,1550574858630799
 978,435,0,1550574858637984
 977,435,0,1550574858645946
 975,436,0,1550574858654312
 974,436,0,1550574858670025
 973,437,0,1550574858678028
 972,438,0,1550574858685870
 971,439,0,1550574858693778
 969,439,0,1550574858701763
 967,440,0,1550574858710764
 964,441,0,1550574858718976
 963,441,0,1550574858728083
 960,443,0,1550574858733982
 959,443,0,1550574858742025
 957,443,0,1550574858749922
 954,444,0,1550574858757912
 952,445,0,1550574858766106
 949,445,0,1550574858773708
 947,446,0,1550574858781671
 946,446,0,1550574858789821
 944,448,0,1550574858798063
 941,449,0,1550574858806730
 939,449,0,1550574858813877
 937,450,0,1550574858821728
 934,451,0,1550574858829801
 931,453,0,1550574858837930
 926,454,0,1550574858846861
 922,455,0,1550574858854372
 916,457,0,1550574858861881
 910,459,0,1550574858870878
 902,459,0,1550574858878021
 897,460,0,1550574858885883
 891,461,0,1550574858893955
 886,461,0,1550574858901710
 880,463,0,1550574858912438
 876,464,0,1550574858918104
 870,465,0,1550574858926770
 866,465,0,1550574858934616
 862,466,0,1550574858941812
 858,467,0,1550574858949843
 852,467,0,1550574858958942
 847,468,0,1550574858965801
 846,470,0,1550574858973883
 841,471,0,1550574858982976
 839,472,0,1550574858993796
 838,472,0,1550574858998045
 835,473,0,1550574859006621
 835,473,2,1550574859598081
 0,0,-3,1550574860190120
 837,473,0,1550574860749988
 842,470,0,1550574860758021
 850,467,0,1550574860765700
 857,463,0,1550574860775260
 863,460,0,1550574860781883
 870,459,0,1550574860791698
 875,455,0,1550574860798015
 878,455,0,1550574860805801
 883,453,0,1550574860813949
 885,451,0,1550574860821854
 889,450,0,1550574860829875
 892,448,0,1550574860837999
 895,447,0,1550574860846006
 897,445,0,1550574860853812
 900,443,0,1550574860861780
 905,440,0,1550574860869907
 909,437,0,1550574860880016
 911,436,0,1550574860886084
 914,434,0,1550574860893994
 917,432,0,1550574860902953
 920,431,0,1550574860910853
 922,431,0,1550574860917899
 927,428,0,1550574860927522
 931,428,0,1550574860933923
 936,427,0,1550574860941761
 942,427,0,1550574860949667
 946,426,0,1550574860957876
 953,425,0,1550574860965814
 954,424,0,1550574860973882
 957,424,0,1550574860981879
 958,424,0,1550574860989982
 957,425,0,1550574861109836
 955,426,0,1550574861117802
 954,428,0,1550574861126044
 951,431,0,1550574861134018
 949,434,0,1550574861141709
 948,436,0,1550574861149719
 946,438,0,1550574861158254
 945,439,0,1550574861165907
 942,444,0,1550574861174061
 940,446,0,1550574861181886
 939,448,0,1550574861189675
 936,451,0,1550574861197938
 934,454,0,1550574861206009
 931,457,0,1550574861214028
 929,461,0,1550574861221734
 927,463,0,1550574861229786
 925,465,0,1550574861237913
 924,466,0,1550574861245948
 923,467,0,1550574861254177
 922,468,0,1550574861262777
 922,469,0,1550574861269785
 921,470,0,1550574861285917
 921,470,2,1550574861558571
 0,0,-3,1550574862350249
 926,468,0,1550574862926014
 932,462,0,1550574862933737
 942,458,0,1550574862941725
 949,452,0,1550574862949879
 955,447,0,1550574862958024
 962,443,0,1550574862965877
 968,439,0,1550574862973872
 972,437,0,1550574862981897
 978,433,0,1550574862989882
 983,431,0,1550574862997981
 988,428,0,1550574863005707
 989,427,0,1550574863013718
 991,425,0,1550574863021783
 992,424,0,1550574863029920
 995,423,0,1550574863037766
 996,422,0,1550574863045735
 997,421,0,1550574863053814
 1000,420,0,1550574863070075
 1001,420,0,1550574863077770
 1002,419,0,1550574863093853
 1002,419,2,1550574863758393
 0,0,-3,1550574864182264
 1001,419,0,1550574864662175
 994,419,0,1550574864669729
 977,424,0,1550574864677719
 961,429,0,1550574864685795
 945,436,0,1550574864693804
 933,445,0,1550574864701904
 918,454,0,1550574864709722
 906,463,0,1550574864718618
 897,470,0,1550574864725862
 888,479,0,1550574864733957
 882,485,0,1550574864741854
 877,494,0,1550574864749690
 870,500,0,1550574864757714
 864,508,0,1550574864765932
 856,518,0,1550574864773867
 850,522,0,1550574864782077
 840,530,0,1550574864789700
 833,536,0,1550574864797716
 825,541,0,1550574864805858
 819,545,0,1550574864813907
 813,550,0,1550574864822752
 810,551,0,1550574864829704
 806,553,0,1550574864837729
 804,554,0,1550574864845764
 802,555,0,1550574864853888
 800,556,0,1550574864886019
 800,556,2,1550574865742072
 800,555,0,1550574866069756
 800,552,0,1550574866077830
 801,550,0,1550574866086656
 801,547,0,1550574866094052
 801,544,0,1550574866102048
 802,541,0,1550574866109698
 803,539,0,1550574866117985
 803,537,0,1550574866125918
 804,535,0,1550574866133953
 805,534,0,1550574866141742
 806,533,0,1550574866166010
 806,532,0,1550574866189841
 807,530,0,1550574866206270
 808,529,0,1550574866237945
 809,528,0,1550574866254036
 810,527,0,1550574866269905
 811,526,0,1550574866277917
 812,525,0,1550574866285957
 813,524,0,1550574866309892
 814,524,0,1550574866317909
 816,523,0,1550574866325987
 817,523,0,1550574866349881
 0,0,-3,1550574866486045
 819,523,0,1550574866965799
 819,522,0,1550574867157823
 820,521,0,1550574867165655
 824,520,0,1550574867173878
 827,520,0,1550574867181838
 829,519,0,1550574867189829
 830,519,0,1550574867205894
 832,519,0,1550574867222418
 833,519,0,1550574867261982
 834,518,0,1550574867269830
 835,517,0,1550574867277700
 837,516,0,1550574867294152
 838,516,0,1550574867309967
 839,516,0,1550574867317902
 840,515,0,1550574867334043
 843,515,0,1550574867341758
 845,514,0,1550574867350930
 847,514,0,1550574867366097
 849,513,0,1550574867374694
 850,512,0,1550574867381733
 852,512,0,1550574867389681
 854,511,0,1550574867397849
 855,511,0,1550574867405899
 858,510,0,1550574867414516
 860,510,0,1550574867421805
 863,509,0,1550574867429800
 864,509,0,1550574867437776
 867,509,0,1550574867445828
 870,509,0,1550574867455597
 874,508,0,1550574867469893
 875,507,0,1550574867470144
 878,507,0,1550574867477872
 882,507,0,1550574867485969
 884,506,0,1550574867493946
 888,506,0,1550574867502374
 892,506,0,1550574867509684
 895,506,0,1550574867517884
 899,506,0,1550574867526741
 904,506,0,1550574867533907
 908,506,0,1550574867541725
 912,506,0,1550574867549627
 918,506,0,1550574867557825
 921,506,0,1550574867566528
 925,507,0,1550574867573912
 928,508,0,1550574867581722
 931,509,0,1550574867589683
 934,509,0,1550574867597913
 937,510,0,1550574867606665
 939,512,0,1550574867613901
 941,513,0,1550574867621684
 942,514,0,1550574867629743
 944,515,0,1550574867646180
 946,517,0,1550574867653812
 947,518,0,1550574867669920
 947,519,0,1550574867701957
 947,521,0,1550574867709855
 948,522,0,1550574867717999
 948,523,0,1550574867733953
 948,524,0,1550574867741771
 948,526,0,1550574867749778
 948,527,0,1550574867757859
 948,529,0,1550574867766364
 948,531,0,1550574867773951
 948,532,0,1550574867781706
 948,534,0,1550574867790208
 948,536,0,1550574867797854
 948,538,0,1550574867805976
 948,539,0,1550574867813889
 946,542,0,1550574867821763
 944,543,0,1550574867829635
 942,544,0,1550574867837959
 939,544,0,1550574867846970
 936,545,0,1550574867853959
 932,547,0,1550574867861977
 929,548,0,1550574867869881
 925,548,0,1550574867877820
 920,548,0,1550574867887089
 917,548,0,1550574867893793
 911,548,0,1550574867901741
 904,548,0,1550574867910176
 898,548,0,1550574867917956
 893,548,0,1550574867925968
 887,548,0,1550574867933979
 881,547,0,1550574867941843
 874,547,0,1550574867950768
 870,546,0,1550574867957949
 863,545,0,1550574867965891
 858,545,0,1550574867985026
 852,542,0,1550574867985273
 848,540,0,1550574867989682
 844,540,0,1550574867997992
 841,538,0,1550574868006110
 838,538,0,1550574868014024
 836,537,0,1550574868021924
 834,537,0,1550574868029762
 833,537,0,1550574868038023
 830,535,0,1550574868046042
 829,535,0,1550574868053700
 827,534,0,1550574868061744
 824,534,0,1550574868070725
 822,533,0,1550574868077962
 821,533,0,1550574868086013
 817,532,0,1550574868093926
 814,532,0,1550574868101850
 811,531,0,1550574868110026
 810,530,0,1550574868118073
 809,530,0,1550574868125743
 808,530,0,1550574868141837
 808,530,2,1550574869190112
 0,0,-3,1550574869942094
 808,530,0,1550574870437872
 807,529,0,1550574870445944
 817,523,0,1550574870454069
 834,519,0,1550574870462092
 850,516,0,1550574870469761
 865,514,0,1550574870477673
 877,512,0,1550574870485860
 887,511,0,1550574870493801
 895,511,0,1550574870502142
 903,507,0,1550574870509784
 909,507,0,1550574870518249
 912,506,0,1550574870525842
 915,506,0,1550574870534560
 917,506,0,1550574870541978
 922,505,0,1550574870549714
 925,503,0,1550574870557788
 929,503,0,1550574870565862
 932,503,0,1550574870574093
 936,503,0,1550574870582172
 939,501,0,1550574870589745
 942,501,0,1550574870598530
 943,501,0,1550574870605802
 946,501,0,1550574870614007
 948,500,0,1550574870622068
 951,500,0,1550574870629989
 954,499,0,1550574870638527
 956,499,0,1550574870645876
 959,499,0,1550574870653897
 961,499,0,1550574870661950
 962,499,0,1550574870669763
 963,499,0,1550574870677824
 963,499,2,1550574871278104
 0,0,-3,1550574871718138
 963,499,2,1550574872662449
 0,0,-3,1550574873182206
 963,499,2,1550574874086115
 0,0,-3,1550574874982385
 957,501,0,1550574876197799
 951,502,0,1550574876205774
 946,505,0,1550574876213838
 942,508,0,1550574876221997
 939,513,0,1550574876229946
 936,518,0,1550574876237697
 934,522,0,1550574876245742
 933,525,0,1550574876253850
 932,527,0,1550574876261926
 931,530,0,1550574876269817
 931,531,0,1550574876277737
 931,533,0,1550574876285819
 931,535,0,1550574876293894
 930,536,0,1550574876309954
 929,537,0,1550574876317739
 929,537,2,1550574876870216
 0,0,-3,1550574877414119
 928,538,0,1550574890997972
 927,539,0,1550574891221881
 926,540,0,1550574891229857
 926,540,0,1550574891261785
 925,541,0,1550574891405857
 925,541,0,1550574891838000
 925,542,0,1550574891845982
 925,542,0,1550574891853873
 928,545,0,1550574891862050
 932,547,0,1550574891870014
 940,551,0,1550574891878023
 946,554,0,1550574891885883
 952,559,0,1550574891893905
 962,563,0,1550574891902254
 971,568,0,1550574891910225
 981,574,0,1550574891918234
 997,581,0,1550574891926082
 1018,589,0,1550574891933978
 1036,597,0,1550574891942071
 1054,606,0,1550574891950142
 1073,612,0,1550574891958185
 1093,621,0,1550574891966240
 1105,625,0,1550574891974056
 1118,628,0,1550574891982053
 1127,630,0,1550574891989902
 1134,634,0,1550574891997953
 1144,637,0,1550574892005931
 1153,641,0,1550574892013778
 1164,646,0,1550574892021786
 1178,655,0,1550574892029832
 1189,664,0,1550574892037909
 1199,669,0,1550574892045799
 1210,678,0,1550574892053922
 1216,684,0,1550574892061804
 1224,691,0,1550574892069804
 1230,697,0,1550574892078631
 1233,700,0,1550574892085878
 1237,701,0,1550574892093939
 1240,704,0,1550574892101976
 1241,705,0,1550574892118218
 1243,705,0,1550574892158031
 1244,706,0,1550574892166934
 1246,707,0,1550574892182797
 1248,707,0,1550574892190035
 1251,709,0,1550574892198902
 1256,711,0,1550574892206286
 1263,714,0,1550574892214252
 1270,717,0,1550574892222003
 1276,720,0,1550574892230976
 1283,722,0,1550574892238292
 1287,724,0,1550574892245914
 1290,725,0,1550574892253878
 1294,726,0,1550574892262461
 1296,727,0,1550574892269963
 1299,727,0,1550574892278243
 1300,727,0,1550574892285901
 1302,728,0,1550574892294292
 1304,729,0,1550574892310269
 1305,729,0,1550574892318328
 1307,729,0,1550574892326350
 1310,729,0,1550574892334519
 1314,729,0,1550574892342466
 1318,729,0,1550574892350509
 1324,729,0,1550574892358587
 1329,729,0,1550574892366613
 1333,728,0,1550574892374618
 1337,726,0,1550574892382641
 1339,726,0,1550574892390146
 1343,723,0,1550574892398564
 1345,721,0,1550574892406566
 1349,718,0,1550574892414560
 1354,715,0,1550574892422174
 1360,710,0,1550574892430166
 1363,708,0,1550574892438568
 1366,705,0,1550574892446223
 1368,704,0,1550574892454567
 1371,702,0,1550574892462562
 1372,700,0,1550574892470517
 1375,695,0,1550574892478566
 1380,691,0,1550574892486215
 1384,683,0,1550574892494275
 1391,676,0,1550574892502208
 1396,670,0,1550574892510171
 1400,666,0,1550574892518339
 1402,663,0,1550574892526210
 1402,662,0,1550574892534115
 1403,660,0,1550574892542453
 1405,659,0,1550574892550527
 1405,657,0,1550574892566371
 1406,656,0,1550574892574368
 1407,655,0,1550574892590530
 1408,655,0,1550574892606539
 1410,655,0,1550574892614244
 1412,655,0,1550574892622589
 1414,655,0,1550574892630500
 1415,655,0,1550574892638417
 1417,655,0,1550574892646542
 1419,655,0,1550574892654589
 1423,655,0,1550574892662624
 1425,655,0,1550574892670640
 1427,655,0,1550574892678640
 1429,655,0,1550574892686632
 1430,655,0,1550574892694589
 1432,655,0,1550574892702565
 1433,655,0,1550574892710632
 1434,655,0,1550574892726565
 1439,657,0,1550574892910627
 1440,658,0,1550574892918613
 1441,659,0,1550574892926618
 1443,660,0,1550574892934629
 1444,661,0,1550574892942234
 1445,662,0,1550574892958139
 1446,663,0,1550574892990132
 1447,666,0,1550574893006144
 1448,667,0,1550574893015162
 1448,668,0,1550574893030532
 1450,669,0,1550574893046506
 1454,671,0,1550574893054613
 1457,671,0,1550574893062571
 1463,671,0,1550574893070523
 1467,671,0,1550574893078571
 1471,671,0,1550574893086522
 1473,670,0,1550574893094577
 1474,669,0,1550574893126536
 1474,667,0,1550574893166579
 1474,665,0,1550574893174570
 1474,661,0,1550574893182529
 1474,659,0,1550574893190575
 1474,655,0,1550574893198531
 1475,651,0,1550574893206608
 1477,647,0,1550574893214210
 1478,644,0,1550574893222302
 1479,641,0,1550574893230406
 1481,639,0,1550574893238325
 1484,637,0,1550574893246508
 1488,634,0,1550574893254410
 1489,633,0,1550574893262631
 1493,630,0,1550574893270600
 1495,628,0,1550574893278626
 1499,626,0,1550574893286574
 1500,625,0,1550574893294587
 1503,622,0,1550574893302521
 1504,621,0,1550574893310428
 1505,620,0,1550574893318208
 1506,619,0,1550574893326286
 1508,615,0,1550574893334582
 1510,613,0,1550574893342305
 1510,612,0,1550574893350587
 1513,609,0,1550574893358511
 1517,606,0,1550574893366564
 1523,604,0,1550574893374530
 1530,600,0,1550574893382243
 1537,598,0,1550574893390502
 1543,593,0,1550574893398241
 1550,590,0,1550574893406494
 1555,589,0,1550574893414566
 1559,588,0,1550574893422203
 1563,587,0,1550574893430204
 1568,584,0,1550574893438496
 1569,584,0,1550574893446211
 1570,583,0,1550574893454565
 1569,582,0,1550574893486621
 1568,582,0,1550574893502565
 1567,582,0,1550574893518410
 1566,582,0,1550574893534615
 1565,582,0,1550574893542300
 1563,582,0,1550574893550576
 1562,582,0,1550574893558550
 1561,582,0,1550574893566482
 1560,582,0,1550574893574780
 1558,582,0,1550574893598650
 1557,582,0,1550574893606627
 1554,584,0,1550574893614625
 1551,586,0,1550574893622276
 1548,587,0,1550574893630573
 1545,590,0,1550574893638525
 1542,591,0,1550574893646239
 1538,594,0,1550574893654595
 1536,595,0,1550574893662615
 1535,597,0,1550574893670510
 1533,597,0,1550574893678629
 1531,598,0,1550574893686643
 1530,599,0,1550574893790101
 1528,599,0,1550574893806783
 1527,599,0,1550574893862669
 1526,599,0,1550574893878524
 1526,599,0,1550574893902576
 1525,599,0,1550574893918499
 1524,599,0,1550574894054566
 1523,599,0,1550574894070607
 1523,599,0,1550574894078583
 1520,599,0,1550574894086613
 1519,599,0,1550574894094114
 1518,599,0,1550574894118487
 1517,599,0,1550574894142622
 1516,600,0,1550574894182572
 1516,601,0,1550574894638585
 1515,601,0,1550574895086610
 1514,601,0,1550574895293890
 1513,601,0,1550574895304720
 1511,601,0,1550574895309896
 1509,601,0,1550574895317805
 1508,601,0,1550574895325877
 1508,601,0,1550574895333825
 0,0,-3,1550575541299420
 1506,601,0,1550575548807074
 1468,601,0,1550575548814537
 1398,573,0,1550575548822198
 1322,533,0,1550575548830365
 1262,491,0,1550575548839181
 1222,449,0,1550575548846399
 1194,413,0,1550575548854285
 1174,381,0,1550575548862285
 1154,353,0,1550575548870310
 1132,323,0,1550575548878311
 1104,289,0,1550575548886318
 1072,251,0,1550575548894316
 1032,203,0,1550575548902555
 984,153,0,1550575548910339
 928,93,0,1550575548918356
 868,31,0,1550575548927343
 798,0,0,1550575548935584
 728,0,0,1550575548942145
 652,0,0,1550575548950265
 578,0,0,1550575548960690
 512,0,0,1550575548967070
 448,0,0,1550575548974851
 394,0,0,1550575548982334
 338,0,0,1550575548990269
 278,0,0,1550575548998578
 218,0,0,1550575549006301
 154,0,0,1550575549014500
 88,0,0,1550575549022286
 14,0,0,1550575549030183
 0,0,0,1550575549038257
 0,0,0,1550575549046288
 0,0,0,1550575549054147
 0,0,0,1550575549062171
 0,0,0,1550575549070135
 0,0,0,1550575549077957
 0,0,0,1550575549086083
 0,0,0,1550575549094222
 0,0,0,1550575549102212
 0,0,0,1550575549110325
 0,0,0,1550575549118387
 0,0,0,1550575549126546
 0,0,0,1550575549134512
 0,0,0,1550575549142505
 0,0,0,1550575549150544
 1,0,0,1550575549166565
 2,0,0,1550575549174523
 0,0,0,1550575549222563
 0,1,0,1550575549230264
 1,2,0,1550575549254584
 9,2,0,1550575549262585
 27,2,0,1550575549270592
 60,2,0,1550575549278556
 100,2,0,1550575549286558
 152,4,0,1550575549294361
 210,14,0,1550575549302159
 274,24,0,1550575549310354
 334,32,0,1550575549319385
 390,40,0,1550575549326188
 442,46,0,1550575549334244
 490,56,0,1550575549342583
 530,70,0,1550575549350293
 560,78,0,1550575549358805
 582,84,0,1550575549366465
 600,86,0,1550575549374943
 618,90,0,1550575549382446
 630,90,0,1550575549390631
 642,90,0,1550575549398648
 654,90,0,1550575549406510
 662,90,0,1550575549414600
 670,90,0,1550575549422625
 678,90,0,1550575549430601
 682,90,0,1550575549438607
 690,90,0,1550575549446268
 695,90,0,1550575549454595
 700,90,0,1550575549462258
 707,90,0,1550575549470348
 713,90,0,1550575549478376
 720,89,0,1550575549486606
 725,88,0,1550575549494170
 729,88,0,1550575549502643
 730,88,0,1550575549510623
 736,88,0,1550575549686631
 753,95,0,1550575549694607
 775,111,0,1550575549702599
 795,125,0,1550575549710478
 815,141,0,1550575549718312
 835,153,0,1550575549726421
 861,165,0,1550575549734424
 883,181,0,1550575549742622
 909,193,0,1550575549750529
 933,203,0,1550575549758610
 949,208,0,1550575549766208
 961,211,0,1550575549774647
 971,214,0,1550575549782493
 978,214,0,1550575549790483
 986,214,0,1550575549798526
 996,214,0,1550575549806541
 1010,214,0,1550575549814531
 1028,214,0,1550575549822540
 1045,214,0,1550575549830535
 1064,218,0,1550575549838540
 1083,226,0,1550575549846544
 1104,235,0,1550575549854556
 1123,246,0,1550575549863376
 1142,256,0,1550575549870560
 1162,265,0,1550575549879410
 1182,272,0,1550575549887419
 1206,280,0,1550575549894178
 1233,284,0,1550575549903005
 1263,289,0,1550575549911400
 1287,289,0,1550575549918614
 1309,281,0,1550575549926966
 1335,275,0,1550575549935378
 1343,273,0,1550575549942580
 1340,273,0,1550575550327438
 1322,268,0,1550575550334596
 1308,266,0,1550575550342598
 1297,264,0,1550575550350594
 1295,262,0,1550575550358599
 1302,262,0,1550575550494600
 1316,264,0,1550575550502601
 1344,274,0,1550575550510594
 1372,282,0,1550575550518592
 1406,292,0,1550575550526596
 1438,298,0,1550575550534940
 1470,308,0,1550575550542608
 1502,316,0,1550575550550608
 1532,318,0,1550575550558602
 1566,324,0,1550575550566213
 1598,328,0,1550575550574570
 1630,332,0,1550575550582603
 1660,336,0,1550575550590581
 1690,342,0,1550575550598179
 1714,346,0,1550575550606569
 1728,352,0,1550575550614654
 1740,354,0,1550575550622617
 1758,356,0,1550575550630146
 1770,358,0,1550575550638580
 1784,362,0,1550575550646574
 1796,362,0,1550575550654605
 1810,364,0,1550575550662203
 1820,368,0,1550575550670491
 1830,374,0,1550575550679124
 1842,377,0,1550575550686601
 1851,383,0,1550575550694606
 1863,390,0,1550575550702587
 1869,393,0,1550575550710622
 1880,399,0,1550575550718605
 1889,402,0,1550575550726211
 1895,405,0,1550575550734599
 1902,406,0,1550575550742557
 1906,406,0,1550575550750593
 1910,408,0,1550575550758592
 1911,408,0,1550575550766593
 1913,409,0,1550575550830423
 1913,412,0,1550575550894590
 1913,416,0,1550575550902552
 1913,420,0,1550575550910564
 1913,422,0,1550575550918545
 1913,423,0,1550575550926552
 1913,425,0,1550575550934596
 1913,426,0,1550575551022599
 1912,427,0,1550575551062611
 1911,427,0,1550575551070922
 1909,427,0,1550575551078939
 1907,427,0,1550575551086936
 1906,427,0,1550575551094930
 1904,427,0,1550575551102924
 1901,427,0,1550575551110941
 1900,427,0,1550575551118939
 1897,427,0,1550575551126930
 1895,427,0,1550575551134934
 1892,427,0,1550575551142946
 1889,427,0,1550575551150929
 1887,427,0,1550575551158923
 1885,428,0,1550575551166944
 1882,429,0,1550575551222960
 1879,432,0,1550575551230944
 1876,433,0,1550575551238930
 1875,434,0,1550575551246939
 1873,436,0,1550575551254946
 1871,438,0,1550575551262966
 1870,439,0,1550575551270964
 1869,442,0,1550575551278947
 1868,444,0,1550575551286943
 1868,446,0,1550575551294947
 1866,449,0,1550575551302928
 1865,451,0,1550575551310950
 1865,453,0,1550575551319121
 1864,457,0,1550575551326973
 1864,460,0,1550575551334932
 1864,461,0,1550575551342947
 1864,462,0,1550575551350935
 1864,463,0,1550575551358938
 1864,465,0,1550575551374950
 1864,466,0,1550575551423046
 1864,467,0,1550575551438909
 1864,468,0,1550575551454904
 1864,470,0,1550575551470950
 1864,471,0,1550575551478949
 1864,472,0,1550575551486935
 1864,473,0,1550575551494940
 1865,474,0,1550575551502942
 1867,476,0,1550575551510928
 1868,477,0,1550575551518931
 1870,477,0,1550575551534950
 1871,477,0,1550575551542930
 1873,477,0,1550575551550935
 1874,478,0,1550575551558942
 1876,479,0,1550575551566939
 1879,481,0,1550575551574941
 1881,483,0,1550575551582955
 1884,484,0,1550575551590938
 1888,486,0,1550575551598979
 1891,488,0,1550575551606890
 1895,489,0,1550575551614957
 1899,492,0,1550575551622937
 1902,493,0,1550575551630965
 1903,494,0,1550575551638954
 1907,496,0,1550575551646942
 1909,498,0,1550575551654933
 1912,500,0,1550575551662946
 1914,502,0,1550575551670828
 1915,503,0,1550575551678945
 1916,504,0,1550575551686938
 1917,505,0,1550575551702948
 1918,506,0,1550575551710937
 1918,507,0,1550575551734917
 1919,508,0,1550575551742911
 1919,510,0,1550575551966926
 1919,512,0,1550575551974914
 1919,515,0,1550575551982952
 1919,516,0,1550575551990946
 1919,519,0,1550575551998973
 1919,523,0,1550575552006918
 1919,525,0,1550575552014782
 1919,528,0,1550575552022922
 1919,529,0,1550575552030949
 1919,530,0,1550575552046910
 1919,530,0,1550575552078926
 1919,531,0,1550575552110902
 1919,532,0,1550575552142964
 1918,529,0,1550575552366962
 1916,526,0,1550575552375534
 1912,522,0,1550575552382632
 1911,521,0,1550575552391816
 1911,520,0,1550575552398734
 1911,519,0,1550575552414382
 1910,518,0,1550575552422179
 1909,516,0,1550575552438607
 1908,514,0,1550575552446601
 1907,513,0,1550575552454397
 1906,513,0,1550575552582642
 1903,513,0,1550575552590579
 1900,515,0,1550575552598628
 1899,516,0,1550575552606310
 1898,517,0,1550575552614556
 1897,518,0,1550575552630592
 1897,519,0,1550575552638402
 1896,520,0,1550575552646307
 1895,522,0,1550575552678582
 1894,523,0,1550575552702596
 1893,523,0,1550575552806633
 1892,523,0,1550575552846616
 1891,523,0,1550575552862657
 1890,523,0,1550575552870617
 1890,523,2,1550575552959025
 1889,523,0,1550575553190303
 1887,523,0,1550575553198133
 1886,523,0,1550575553205934
 1882,523,0,1550575553213872
 1880,523,0,1550575553221855
 1876,523,0,1550575553230346
 1870,523,0,1550575553238025
